지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),최고기온 나타난날(yyyymmdd),최저기온 나타난날(yyyymmdd)
115,울릉도,2016-11,9.3,12.5,6.8,20.7,1.5,20161114,20161124
115,울릉도,2016-12,5.9,8.9,3.1,15.8,-1.4,20161203,20161228
115,울릉도,2017-01,2.6,5.1,.5,12.4,-7,20170102,20170114
115,울릉도,2017-02,2.6,5.5,.2,10.9,-4.6,20170204,20170210
115,울릉도,2017-03,6.1,9.9,3.4,14.5,-1.6,20170329,20170307
115,울릉도,2017-04,12.7,16.5,9.5,25.2,3.4,20170416,20170402
115,울릉도,2017-05,17.6,21.3,14.1,29.3,10.6,20170530,20170502
115,울릉도,2017-06,18.9,22.5,15.8,27.2,11.2,20170609,20170601
115,울릉도,2017-07,24.6,27.4,22.6,32.4,19.6,20170721,20170706
115,울릉도,2017-08,24.3,26.8,22.3,31.6,19,20170806,20170831
115,울릉도,2017-09,20.7,23.9,18.3,27.9,15.2,20170909,20170928
115,울릉도,2017-10,15.2,17.9,13.2,24.5,8.3,20171009,20171030
115,울릉도,2017-11,9.1,12.5,6.5,19.8,-.8,20171103,20171119
115,울릉도,2017-12,2.2,4.8,-.2,11.9,-4.7,20171203,20171212
115,울릉도,2018-01,.4,3,-1.5,9.6,-10.7,20180115,20180124
115,울릉도,2018-02,.7,3.9,-1.8,10.9,-6.8,20180227,20180206
115,울릉도,2018-03,6.9,10.6,3.5,19.7,-2.3,20180327,20180310
115,울릉도,2018-04,11.9,15.6,8.5,24.2,1.3,20180421,20180407
115,울릉도,2018-05,15.6,19.1,12.2,26.2,5.2,20180515,20180510
115,울릉도,2018-06,19.8,22.9,17.4,29.7,12.3,20180624,20180611
115,울릉도,2018-07,25,27.6,22.8,33.8,15.5,20180723,20180706
115,울릉도,2018-08,25.4,28.2,23.2,34.5,19.2,20180804,20180826
115,울릉도,2018-09,20.2,22.5,18.3,26.9,15.4,20180906,20180928
115,울릉도,2018-10,14.8,17.8,12.5,22.5,7,20181004,20181031
115,울릉도,2018-11,10.7,13.8,8.8,20.2,2.3,20181104,20181123
115,울릉도,2018-12,4.3,6.7,2.1,16.7,-4.5,20181203,20181228
115,울릉도,2019-01,3.4,6.4,1,12.6,-2.9,20190130,20190126
115,울릉도,2019-02,3.9,6.9,1.4,12.9,-2.8,20190206,20190209
115,울릉도,2019-03,8,11.8,4.8,17.8,1,20190320,20190313
115,울릉도,2019-04,10.5,14.2,6.9,21.7,1.5,20190417,20190403
115,울릉도,2019-05,18.4,22.6,14.7,30.8,7.1,20190525,20190506
115,울릉도,2019-06,18.6,21.7,16,28.3,12.9,20190604,20190613
115,울릉도,2019-07,23.1,25.8,21.2,32.1,18,20190723,20190709
115,울릉도,2019-08,25.4,28.1,23.3,32.7,19,20190801,20190827
115,울릉도,2019-09,21,23.7,19,29.5,14,20190910,20190923
115,울릉도,2019-10,15.9,18.6,13.8,22,8.9,20191010,20191015
115,울릉도,2019-11,10.2,13.4,7.7,18.7,2.6,20191124,20191128
115,울릉도,2019-12,5.9,8.9,3.4,14.8,-2,20191211,20191231
115,울릉도,2020-01,4.5,6.8,2.8,13.7,-.6,20200107,20200101
115,울릉도,2020-02,4.4,7.3,1.8,13.2,-5.2,20200214,20200205
115,울릉도,2020-03,7.4,11.1,4.3,18.5,.5,20200326,20200305
115,울릉도,2020-04,10.4,14.5,7.1,20.9,3.9,20200429,20200409
115,울릉도,2020-05,16.4,20.1,13.4,26.6,8.8,20200501,20200522
115,울릉도,2020-06,21.5,24.9,18.6,28.7,14.6,20200615,20200607
115,울릉도,2020-07,20.8,23.1,19.1,29.2,16,20200731,20200701
115,울릉도,2020-08,25.7,28.6,23.6,32,20.3,20200816,20200806
115,울릉도,2020-09,20,22.6,18,27.2,15,20200910,20200929
115,울릉도,2020-10,15.3,18.3,13,24.2,9.5,20201002,20201030
115,울릉도,2020-11,10.8,13.9,8.3,20.7,2.7,20201107,20201129
115,울릉도,2020-12,4,6.7,1.8,13.1,-5.5,20201229,20201231
115,울릉도,2021-01,1.3,4.2,-1,12.3,-9,20210115,20210108
115,울릉도,2021-02,4.6,8.1,1.6,16.6,-6.2,20210221,20210217
115,울릉도,2021-03,8.1,11.8,5,17.1,-2.5,20210325,20210303
115,울릉도,2021-04,11.6,16.1,8.3,25.3,2.6,20210422,20210410
115,울릉도,2021-05,15.7,18.9,12.8,22.7,8.8,20210523,20210502
115,울릉도,2021-06,19.7,22.6,17.1,26.7,13.3,20210607,20210601
115,울릉도,2021-07,24.8,27.7,22.6,31.6,18.7,20210731,20210701
115,울릉도,2021-08,24.2,26.9,22.1,32.2,16.9,20210804,20210831
115,울릉도,2021-09,20.6,23.1,18.7,27.5,16.4,20210912,20210901
115,울릉도,2021-10,15.8,19.1,13.3,26.6,6.2,20211005,20211018
115,울릉도,2021-11,11.1,14.4,8.5,20.1,2.4,20211101,20211123
115,울릉도,2021-12,4.9,8,2.4,16.3,-5.5,20211210,20211226
115,울릉도,2022-01,2,4.7,0,9.6,-4,20220108,20220113
115,울릉도,2022-02,1.7,4.5,-.6,11.9,-5.6,20220228,20220217
115,울릉도,2022-03,7.3,10.9,4.3,17.6,-.2,20220311,20220307
115,울릉도,2022-04,12.8,17,9,25.2,3.5,20220410,20220401
115,울릉도,2022-05,17.9,22,14,29.4,6.9,20220528,20220503
115,울릉도,2022-06,20.5,23.7,18.1,30.4,12.3,20220630,20220608
115,울릉도,2022-07,24.5,27.5,22.3,31.7,19.9,20220708,20220722
115,울릉도,2022-08,24.9,27.6,22.7,32.8,17.9,20220807,20220828
115,울릉도,2022-09,20.7,23.7,18.6,28.4,12.4,20220917,20220921
115,울릉도,2022-10,14.8,18.2,12.2,27.1,7.6,20221001,20221024
115,울릉도,2022-11,12.7,16.6,9.7,21.3,.3,20221102,20221130
115,울릉도,2022-12,2.9,5.5,.6,12.7,-5.3,20221209,20221218
119,수원,2002-01,-.4,3.7,-4.5,15.3,-13.3,20020114,20020103
119,수원,2002-02,.4,6,-4.8,11.1,-9,20020224,20020214
119,수원,2002-03,6.2,12.1,.7,19.3,-6.3,20020320,20020307
119,수원,2002-04,12.7,18.7,7.1,27.8,2,20020422,20020410
119,수원,2002-05,16.4,22,11.5,26.9,8.6,20020523,20020508
119,수원,2002-06,21,26.3,16.5,30.9,12.7,20020629,20020626
119,수원,2002-07,24.7,28.5,21.5,34.5,18.1,20020727,20020720
119,수원,2002-08,23.7,27.2,20.9,32.7,18.3,20020829,20020815
119,수원,2002-09,20.6,25.4,16.6,30.2,11.7,20020903,20020925
119,수원,2002-10,11.6,17,6.7,23.9,-2.7,20021017,20021029
119,수원,2002-11,2.7,7.1,-2.1,16.4,-7.4,20021111,20021119
119,수원,2002-12,.4,4.5,-3.9,15.1,-10.4,20021204,20021213
119,수원,2003-01,-4,.5,-8.2,7.6,-16.2,20030113,20030106
119,수원,2003-02,.7,5.3,-3.8,10.6,-10,20030228,20030201
119,수원,2003-03,5.3,10.1,.6,21.5,-7.4,20030331,20030304
119,수원,2003-04,12.4,17.9,7.6,25.4,1.8,20030417,20030410
119,수원,2003-05,18.8,24.6,13.2,29.9,5.9,20030528,20030501
119,수원,2003-06,21.3,25.8,17.5,30.2,13.5,20030609,20030603
119,수원,2003-07,23.8,27.7,20.5,31.3,18.3,20030730,20030718
119,수원,2003-08,24.2,27.9,21.3,31.3,16.5,20030822,20030830
119,수원,2003-09,21,25.4,17.2,28.3,13.3,20030908,20030922
119,수원,2003-10,13.6,19.4,8.4,26,1.6,20031010,20031024
119,수원,2003-11,9.3,14,4.8,21.8,-4.7,20031102,20031123
119,수원,2003-12,.6,5.1,-3.8,12.8,-9.3,20031201,20031221
119,수원,2004-01,-2.2,2.6,-6.5,8,-15.9,20040103,20040122
119,수원,2004-02,1.9,7.5,-3,19.3,-9.9,20040220,20040206
119,수원,2004-03,5.7,11.5,.2,20.2,-6.5,20040316,20040307
119,수원,2004-04,12.2,18.6,6.5,26.9,-.2,20040418,20040404
119,수원,2004-05,17,22.3,12.6,27.2,7.3,20040530,20040507
119,수원,2004-06,22.6,27.6,18.1,32.3,12.1,20040603,20040601
119,수원,2004-07,24.8,28.3,22.1,35,19.1,20040731,20040710
119,수원,2004-08,26.1,30.4,22.6,35.1,18.1,20040811,20040831
119,수원,2004-09,21.3,26.3,17,31,12,20040905,20040922
119,수원,2004-10,14.4,20.7,8.6,25.2,2.8,20041008,20041027
119,수원,2004-11,8.4,13.7,3.6,22.6,-1.5,20041109,20041113
119,수원,2004-12,1.8,6.9,-2.7,16.1,-10.2,20041203,20041230
119,수원,2005-01,-2.5,2.2,-6.6,8.7,-11.6,20050128,20050110
119,수원,2005-02,-1.6,2.9,-6,11.2,-12.5,20050217,20050201
119,수원,2005-03,4.1,9.4,-.7,18.3,-6,20050327,20050312
119,수원,2005-04,12.6,18.7,7,30.5,1.2,20050430,20050404
119,수원,2005-05,17.1,23.2,11.7,30,6.6,20050529,20050509
119,수원,2005-06,22.4,27.3,18.6,31.7,14,20050614,20050601
119,수원,2005-07,25.3,29.2,22.4,34.1,18.9,20050723,20050712
119,수원,2005-08,25.4,29.4,22.4,35.1,16.7,20050806,20050826
119,수원,2005-09,22.2,26.5,18.7,32.3,14.5,20050911,20050921
119,수원,2005-10,14.4,19.9,9.9,24.6,1.8,20051002,20051031
119,수원,2005-11,8.2,13.4,3.3,21.5,-3.7,20051105,20051120
119,수원,2005-12,-3.9,.5,-8.2,11.7,-14.4,20051201,20051218
119,수원,2006-01,-.4,4,-4.3,10.3,-11.2,20060129,20060108
119,수원,2006-02,-.1,4.6,-4.5,11.4,-13.2,20060224,20060204
119,수원,2006-03,5,10.7,.1,17.8,-7.4,20060322,20060313
119,수원,2006-04,11.3,16.5,6.5,21.6,2.9,20060411,20060416
119,수원,2006-05,18.2,23.8,13.3,28.7,10,20060521,20060504
119,수원,2006-06,21.7,26.9,17.7,31.4,14.8,20060602,20060612
119,수원,2006-07,23.6,27.1,21,31.8,18.3,20060731,20060716
119,수원,2006-08,27.5,32.3,23.7,35.9,20.8,20060808,20060820
119,수원,2006-09,21.3,26.7,16.6,31.8,10.9,20060902,20060911
119,수원,2006-10,17.6,23.6,12.8,28.7,6,20061004,20061030
119,수원,2006-11,8.4,13.3,3.9,21.2,-1.2,20061103,20061117
119,수원,2006-12,1.2,6.2,-3,14,-12.1,20061225,20061229
119,수원,2007-01,-.1,4.8,-4.4,11.3,-9.9,20070104,20070114
119,수원,2007-02,3.3,9.1,-1.6,15.6,-8.1,20070228,20070202
119,수원,2007-03,6,11,1.2,18.1,-6.8,20070323,20070306
119,수원,2007-04,11.1,16.6,6.1,22.1,.8,20070429,20070405
119,수원,2007-05,17.8,23.5,12.8,29.8,8.3,20070527,20070513
119,수원,2007-06,22.6,27.5,18.2,32.2,14.6,20070616,20070609
119,수원,2007-07,24,27.8,20.9,31.1,18.2,20070726,20070718
119,수원,2007-08,26.1,29.8,23.3,33.2,18.6,20070811,20070831
119,수원,2007-09,21.2,25.1,18,31.2,13.3,20070920,20070929
119,수원,2007-10,14.8,20.1,10.2,26.2,2.2,20071006,20071021
119,수원,2007-11,6.2,11.9,1.3,19.6,-7,20071108,20071119
119,수원,2007-12,1.6,6.4,-2.3,14.3,-6.5,20071226,20071230
119,수원,2008-01,-1.6,2.8,-5.8,7.9,-12.1,20080106,20080117
119,수원,2008-02,-1.6,3.7,-6.9,11.8,-10.4,20080222,20080216
119,수원,2008-03,6.8,12.5,2.1,19.7,-3,20080321,20080305
119,수원,2008-04,13.3,20,7.2,28.1,1,20080419,20080404
119,수원,2008-05,17.6,23.5,12.3,29.7,7.8,20080529,20080520
119,수원,2008-06,21.7,26.8,17.4,30.8,13.6,20080620,20080601
119,수원,2008-07,25.7,29.6,22.7,33.3,20.3,20080729,20080701
119,수원,2008-08,25.5,30.4,21.8,35.7,16.9,20080808,20080822
119,수원,2008-09,22.3,27.8,17.9,33,9.7,20080918,20080927
119,수원,2008-10,16,21.7,11.1,28.9,4.1,20081018,20081028
119,수원,2008-11,7.4,12.7,2.4,20.1,-6.5,20081106,20081119
119,수원,2008-12,.9,5.8,-3.7,14.5,-12,20081210,20081206
119,수원,2009-01,-2.6,2.9,-7.7,12.5,-14.6,20090130,20090125
119,수원,2009-02,2.4,7.3,-2.1,17,-9.1,20090213,20090221
119,수원,2009-03,6.1,11.6,.9,22.4,-5.3,20090321,20090302
119,수원,2009-04,12,18.3,6.2,26.7,.7,20090419,20090402
119,수원,2009-05,18.3,24.5,12.8,31.4,8.1,20090528,20090501
119,수원,2009-06,22.1,27.4,17.6,32.1,12.6,20090627,20090601
119,수원,2009-07,24.2,28.6,20.5,31.5,18.6,20090716,20090710
119,수원,2009-08,25.7,30.3,22,34.8,16.2,20090816,20090831
119,수원,2009-09,21.6,26.8,17,31.2,14.2,20090906,20090924
119,수원,2009-10,15.7,21.7,10.6,27.3,5.6,20091001,20091022
119,수원,2009-11,6.9,11.3,3.1,22.9,-5.8,20091109,20091118
119,수원,2009-12,-.7,3.6,-4.7,11.4,-12.9,20091201,20091229
119,수원,2010-01,-4.4,.7,-9.6,9.2,-18.6,20100119,20100106
119,수원,2010-02,1.4,5.8,-2.7,19.1,-11.5,20100226,20100206
119,수원,2010-03,4.6,8.9,.5,14.7,-3.6,20100330,20100310
119,수원,2010-04,9.6,14.8,4.6,21.8,-.8,20100420,20100415
119,수원,2010-05,17.1,22.7,11.9,29.8,4.1,20100521,20100501
119,수원,2010-06,23.1,28.4,18.4,33.3,12.5,20100625,20100601
119,수원,2010-07,26,29.8,23.2,33.4,20.9,20100720,20100708
119,수원,2010-08,26.9,30.7,23.8,34.2,21.4,20100805,20100817
119,수원,2010-09,22.2,26.9,18.6,33.7,7.7,20100901,20100930
119,수원,2010-10,14.4,20.2,9.5,24.7,-1.6,20101009,20101027
119,수원,2010-11,6.4,11.9,1.6,18,-4.6,20101113,20101128
119,수원,2010-12,-.8,4.1,-5.6,14.7,-14.3,20101202,20101226
119,수원,2011-01,-7.2,-2.3,-12.4,3.2,-16.9,20110114,20110116
119,수원,2011-02,.6,6.2,-4.4,13.4,-11.2,20110226,20110213
119,수원,2011-03,3.5,8.8,-1.2,16.9,-6.7,20110331,20110303
119,수원,2011-04,10.1,16,5,21,.2,20110415,20110401
119,수원,2011-05,16.2,21.9,11.2,29,6.4,20110529,20110504
119,수원,2011-06,21.1,26.2,17,32.6,11.7,20110619,20110606
119,수원,2011-07,25.3,29.1,22.4,35.8,18.6,20110718,20110704
119,수원,2011-08,26.1,30.2,23.2,35.6,18.6,20110805,20110823
119,수원,2011-09,21.7,26.7,17.4,33.3,9.9,20110902,20110922
119,수원,2011-10,13.9,19.8,8.6,23.8,1.2,20111013,20111026
119,수원,2011-11,11.2,15.7,6.8,25.8,-3.8,20111105,20111124
119,수원,2011-12,-.4,3.7,-4.6,9.9,-12.1,20111201,20111227
119,수원,2012-01,-2.7,2.1,-7.3,8.7,-12.7,20120117,20120124
119,수원,2012-02,-1.9,3.7,-7,12.5,-16.2,20120229,20120203
119,수원,2012-03,5.1,9.8,.9,17.7,-5.1,20120329,20120312
119,수원,2012-04,12.1,18.6,6.6,29.1,.8,20120430,20120405
119,수원,2012-05,19.1,25.2,13.7,29.1,9.7,20120522,20120507
119,수원,2012-06,23.6,29.2,19.2,33.9,14.9,20120619,20120601
119,수원,2012-07,25.5,29.6,22.2,33.3,18,20120729,20120707
119,수원,2012-08,27.3,31.2,23.9,37.4,17.9,20120805,20120831
119,수원,2012-09,20.8,25.4,16.9,29.5,11.3,20120902,20120930
119,수원,2012-10,14.8,20.8,9.6,26.1,2.1,20121003,20121031
119,수원,2012-11,5.7,10.2,1.5,16.3,-4.2,20121103,20121127
119,수원,2012-12,-3.9,.5,-8.1,9.6,-14.4,20121215,20121226
119,수원,2013-01,-3.4,1.6,-7.9,13.7,-18.1,20130131,20130104
119,수원,2013-02,-1,3.6,-5.6,15.2,-14.8,20130228,20130208
119,수원,2013-03,4.8,11,-.6,25,-4.8,20130309,20130303
119,수원,2013-04,9.7,15.2,4.7,22.4,-.1,20130428,20130410
119,수원,2013-05,17.6,23.7,12.3,31.1,6.8,20130525,20130506
119,수원,2013-06,23.5,28.8,19,32.1,13.2,20130630,20130602
119,수원,2013-07,25.5,29,23.1,31.1,19.6,20130720,20130703
119,수원,2013-08,27.4,32.1,23.8,34.7,19.6,20130822,20130831
119,수원,2013-09,21.7,26.6,17.5,31.2,10.4,20130918,20130927
119,수원,2013-10,15.7,21.9,10.4,28.6,3.6,20131007,20131026
119,수원,2013-11,6.2,11.4,1.5,21.8,-5.4,20131101,20131129
119,수원,2013-12,0,4.7,-4.2,11.5,-9.9,20131207,20131215
119,수원,2014-01,-.6,4.4,-5.8,9.3,-10.8,20140101,20140122
119,수원,2014-02,2.1,7.4,-2.3,16,-9.6,20140226,20140204
119,수원,2014-03,7.6,13.6,2.3,24.7,-4.2,20140328,20140310
119,수원,2014-04,13.3,19.9,7.9,26.3,1.4,20140425,20140405
119,수원,2014-05,18.2,25.2,12.5,33.2,6,20140531,20140506
119,수원,2014-06,22.9,28.1,18.8,30.6,17.2,20140601,20140616
119,수원,2014-07,25.6,30.4,22,34.6,19.7,20140725,20140718
119,수원,2014-08,24.7,28.9,21.5,34.3,18.2,20140802,20140811
119,수원,2014-09,21.8,27.1,17.3,31.4,12.8,20140907,20140919
119,수원,2014-10,15.2,21.5,10,28.2,1.9,20141012,20141028
119,수원,2014-11,8.5,13.9,3.7,21.3,-1.9,20141101,20141119
119,수원,2014-12,-2,2.6,-6.1,8.7,-11.1,20141201,20141218
119,수원,2015-01,-.5,4.2,-4.7,9.3,-10.2,20150105,20150108
119,수원,2015-02,1.3,6.4,-3.1,12.9,-11.7,20150215,20150209
119,수원,2015-03,6,12.8,0,21.8,-6,20150320,20150310
119,수원,2015-04,13.1,19.2,7.8,27.4,3,20150430,20150410
119,수원,2015-05,18.2,24.9,12.2,31.8,7.3,20150528,20150505
119,수원,2015-06,23.1,29,18.2,33.6,13.9,20150610,20150601
119,수원,2015-07,25.5,30,22.1,35,16.8,20150711,20150704
119,수원,2015-08,26.2,31.3,22.5,35.3,18.2,20150807,20150828
119,수원,2015-09,22.1,27.9,16.9,30.8,12.8,20150901,20150927
119,수원,2015-10,15.3,21.9,10,26.7,-.1,20151017,20151031
119,수원,2015-11,9.5,13.5,5.9,20.7,-4.8,20151106,20151127
119,수원,2015-12,2.4,7.3,-1.8,13.4,-9.3,20151211,20151229
119,수원,2016-01,-2.1,2.6,-6.3,10.7,-16.2,20160103,20160124
119,수원,2016-02,.9,6.1,-4.2,16.6,-10.5,20160213,20160202
119,수원,2016-03,7,13.4,1.8,22.2,-7,20160331,20160301
119,수원,2016-04,13.9,21.3,8.5,29.7,4.1,20160426,20160405
119,수원,2016-05,19.1,25.9,13.1,31.8,8.1,20160519,20160505
119,수원,2016-06,23.2,28.9,18.8,31.4,15.3,20160623,20160605
119,수원,2016-07,26,30.2,22.9,34.2,19.8,20160711,20160707
119,수원,2016-08,27.7,32.8,24,36.5,16.1,20160821,20160830
119,수원,2016-09,22.7,27.6,18.9,31.5,14.1,20160905,20160921
119,수원,2016-10,15.7,21.2,11.1,28.9,0,20161004,20161030
119,수원,2016-11,7,12.3,2.2,20,-4.6,20161105,20161124
119,수원,2016-12,1.7,6.9,-2.9,14.6,-9.5,20161220,20161230
119,수원,2017-01,-1.5,3.8,-6.2,11.9,-13.6,20170108,20170124
119,수원,2017-02,0,5.5,-5.2,13,-9.8,20170228,20170202
119,수원,2017-03,5.7,12.5,.1,18.7,-5.6,20170319,20170308
119,수원,2017-04,13.2,20.1,7.5,28.1,1.8,20170430,20170402
119,수원,2017-05,18.4,25.3,12.4,30.3,8.6,20170530,20170506
119,수원,2017-06,22.4,28.7,17.3,33.2,12.5,20170623,20170604
119,수원,2017-07,26.5,30.5,23.7,35.8,21.4,20170725,20170701
119,수원,2017-08,25.5,29.8,22.3,36.9,15.1,20170805,20170831
119,수원,2017-09,21.2,27.1,16.3,29.8,8.6,20170908,20170929
119,수원,2017-10,15.4,21.7,10.2,28.6,.3,20171002,20171031
119,수원,2017-11,5.7,11.5,.4,20,-6.1,20171107,20171119
119,수원,2017-12,-1.4,3.3,-5.8,9,-11.5,20171223,20171214
119,수원,2018-01,-3.6,1.3,-7.8,8.9,-16.8,20180115,20180126
119,수원,2018-02,-1.6,4.3,-6.8,11.1,-14.6,20180226,20180207
119,수원,2018-03,7.9,14.2,2.9,23.2,-6.2,20180314,20180302
119,수원,2018-04,12.6,19.3,6.8,27.3,0,20180421,20180408
119,수원,2018-05,17.9,23.7,12.6,29.5,6.9,20180526,20180503
119,수원,2018-06,22.6,28.7,17.9,33.3,14,20180624,20180603
119,수원,2018-07,27.5,32.5,23.5,37.5,18.5,20180731,20180708
119,수원,2018-08,28.4,33.5,24.6,39.3,19,20180801,20180826
119,수원,2018-09,21.1,26.2,16.8,30.7,9.2,20180901,20180925
119,수원,2018-10,12.6,19.1,7.2,25.6,-.2,20181004,20181030
119,수원,2018-11,7.7,14.2,2.6,20.6,-4.3,20181104,20181123
119,수원,2018-12,-.3,5.2,-5.1,13.4,-13.2,20181203,20181228
119,수원,2019-01,-1.1,4.9,-6.3,9.2,-10.7,20190119,20190102
119,수원,2019-02,.8,6.8,-4.3,14.8,-9.5,20190223,20190208
119,수원,2019-03,6.6,13.3,.9,18.2,-3.3,20190319,20190314
119,수원,2019-04,11.7,18.2,5.7,29.2,-1.9,20190422,20190401
119,수원,2019-05,18.4,25.9,11.8,32.6,6.7,20190524,20190507
119,수원,2019-06,22.1,27.9,17.2,32.7,12.4,20190625,20190602
119,수원,2019-07,25.8,30.3,22.3,35.1,18.4,20190706,20190704
119,수원,2019-08,26.8,31.5,23.1,36.5,17.4,20190806,20190831
119,수원,2019-09,22.3,26.8,18.3,30.4,11.7,20190907,20190919
119,수원,2019-10,16,21.3,10.9,27.8,3,20191003,20191027
119,수원,2019-11,7.5,13.4,2.2,20.7,-3.9,20191103,20191120
119,수원,2019-12,1.5,5.8,-3,14.3,-10.8,20191216,20191206
119,수원,2020-01,1.6,6.4,-2.6,12.2,-7,20200107,20200115
119,수원,2020-02,2.4,7.3,-2,15.3,-11.9,20200215,20200206
119,수원,2020-03,7.1,13.3,1.2,20.9,-3.8,20200326,20200306
119,수원,2020-04,10.5,16.6,5,23.8,1.1,20200430,20200406
119,수원,2020-05,17.6,23.3,13,29.7,8.6,20200530,20200513
119,수원,2020-06,23,28.5,18.6,34,13,20200622,20200602
119,수원,2020-07,23.8,27.9,20.5,33,17.5,20200709,20200701
119,수원,2020-08,26.7,30.2,24.1,34.9,21.7,20200825,20200823
119,수원,2020-09,21.1,25.7,17.3,29.7,12.6,20200901,20200921
119,수원,2020-10,13.8,19.7,8.2,24.3,2.2,20201001,20201029
119,수원,2020-11,7.7,12.8,2.8,20.7,-5,20201119,20201130
119,수원,2020-12,-.4,4.3,-4.7,11.4,-12.6,20201228,20201231
119,수원,2021-01,-2.4,2.6,-7.8,14.2,-18.6,20210125,20210109
119,수원,2021-02,2.2,7.8,-3.3,18.5,-10.3,20210221,20210203
119,수원,2021-03,8.1,14.6,2.7,22.9,-2.1,20210331,20210303
119,수원,2021-04,13.5,19.4,8,28.6,3,20210421,20210414
119,수원,2021-05,16.5,21.8,11.6,30.4,6.2,20210514,20210506
119,수원,2021-06,22.5,27.7,18.3,32.3,12.6,20210609,20210604
119,수원,2021-07,27.7,32.5,23.8,36.3,20.2,20210724,20210705
119,수원,2021-08,25.7,29.9,22.5,34.4,18.7,20210809,20210831
119,수원,2021-09,22.6,27.1,18.7,29.9,15.5,20210912,20210924
119,수원,2021-10,15.6,21,10.9,28.7,1.4,20211003,20211017
119,수원,2021-11,7.9,13.5,3,21.8,-3.2,20211106,20211128
119,수원,2021-12,.7,5.7,-4,13.6,-14.3,20211208,20211226
119,수원,2022-01,-2.2,3.1,-7.3,9.6,-11.7,20220124,20220101
119,수원,2022-02,-1.1,4.1,-6,11.5,-10.6,20220228,20220224
119,수원,2022-03,7.1,12.8,1.8,20.5,-4.2,20220312,20220307
119,수원,2022-04,13.5,20,8,26.2,1.3,20220411,20220403
119,수원,2022-05,18.1,24.2,12.3,29.6,6.4,20220523,20220501
119,수원,2022-06,23.1,27.7,19.2,31.7,13.7,20220625,20220602
119,수원,2022-07,27.1,31.2,23.7,35.2,21.1,20220730,20220721
119,수원,2022-08,25.5,29.2,22.6,33,14.8,20220821,20220828
119,수원,2022-09,22.1,27.5,17.7,32,11.1,20220918,20220924
119,수원,2022-10,14.3,19.9,9.5,27.4,2.5,20221001,20221019
119,수원,2022-11,9.5,15.7,4.1,22.1,-7.9,20221111,20221130
119,수원,2022-12,-3.9,.8,-8.4,9.6,-14.6,20221209,20221219
121,영월,2002-01,-2.4,2.8,-7.5,10,-21.9,20020114,20020103
121,영월,2002-02,-.6,6.4,-7.4,13.5,-14.5,20020228,20020212
121,영월,2002-03,6,13,-1.1,20.3,-7.8,20020320,20020308
121,영월,2002-04,12,19.6,4.3,29.9,-2.2,20020422,20020404
121,영월,2002-05,15.8,22.7,9.4,27,3.3,20020531,20020502
121,영월,2002-06,19.7,26.8,13,32,6.9,20020606,20020626
121,영월,2002-07,23.5,28.6,19.5,33.9,14.3,20020728,20020711
121,영월,2002-08,22,26.4,19,32.9,14.1,20020829,20020820
121,영월,2002-09,17.9,24.2,13.3,31.2,7.7,20020903,20020918
121,영월,2002-10,9.7,16.4,4.6,23.6,-5.6,20021017,20021029
121,영월,2002-11,1.3,7.2,-4.2,18,-10.9,20021111,20021119
121,영월,2002-12,-1.3,4.3,-6,13.8,-14.5,20021204,20021213
121,영월,2003-01,-5.4,.3,-10.8,7.2,-20.4,20030113,20030130
121,영월,2003-02,-.7,5.1,-5.7,10.2,-12.9,20030217,20030201
121,영월,2003-03,3.9,10.2,-2,18.2,-8.3,20030330,20030304
121,영월,2003-04,10.8,17.7,4.5,25.9,-2.4,20030428,20030405
121,영월,2003-05,16.6,24.5,9.3,29.8,2.3,20030523,20030509
121,영월,2003-06,19.7,26,14.7,31.2,7.5,20030622,20030603
121,영월,2003-07,21.7,27.2,17.7,33,13.9,20030731,20030714
121,영월,2003-08,22.2,27.2,19,32.2,12.5,20030805,20030814
121,영월,2003-09,18.8,24.2,15,28.7,7.2,20030906,20030930
121,영월,2003-10,10.3,18.6,4.4,27,-3.2,20031011,20031024
121,영월,2003-11,7.2,13.5,1.8,21.5,-9,20031101,20031123
121,영월,2003-12,-1.4,4.3,-6.8,12.6,-15.1,20031201,20031221
121,영월,2004-01,-4.4,2.3,-10.3,9.1,-18.7,20040131,20040123
121,영월,2004-02,.1,6.6,-6,20.2,-15.7,20040220,20040206
121,영월,2004-03,4.2,11.4,-3,20.8,-15.5,20040328,20040307
121,영월,2004-04,11.6,19.5,3.7,29.2,-3,20040418,20040404
121,영월,2004-05,16.4,22.9,10.4,29.6,2.2,20040530,20040505
121,영월,2004-06,21.2,28.7,15,34.6,7.4,20040604,20040613
121,영월,2004-07,23.8,28.8,20.4,36.9,17.4,20040731,20040711
121,영월,2004-08,23.6,29.5,19.4,36.7,15.3,20040810,20040820
121,영월,2004-09,19,25.3,14.5,30,9.5,20040905,20040930
121,영월,2004-10,12,20.8,5.2,24.5,-.6,20041019,20041015
121,영월,2004-11,6.4,13.7,.5,22.5,-5.4,20041109,20041130
121,영월,2004-12,-.3,6.9,-5.9,15.5,-15,20041203,20041230
121,영월,2005-01,-4.4,2,-10.4,9.6,-16.3,20050123,20050110
121,영월,2005-02,-3.4,2.8,-9.6,8.9,-16.9,20050215,20050202
121,영월,2005-03,3,9.9,-3.4,18.4,-9.3,20050327,20050313
